"Aggregated: Asset Unique ID","Aggregated: Adapter Connections","Aggregated: Preferred Host Name","Aggregated: Installed Software: Software Name","Aggregated: Installed Software: Software Version","Aggregated: Installed Software: End of Life","Aggregated: Installed Software: End Of Support Date","Aggregated: Preferred IPs","Aggregated: Preferred MAC Address","Aggregated: Preferred OS: Type and Distribution"
"f3b1bf83e5dca0bd4e258615b5c88ab5","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVVM140","postfix","2.10.1","2017-02-28 00:00:00","","10.119.154.173
136.1.1.247
192.168.31.90
192.168.33.90","00:50:56:8B:4B:7C
00:50:56:8B:4F:5E
00:50:56:8B:52:79
00:50:56:8B:58:64","Linux Red Hat 7.2"
"f710232a787ee0287839f90032e4af0d","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWGES1PRO02","python","2.7.5","2020-01-01 00:00:00","","10.119.249.184","FA:16:3E:CE:2B:5E","Linux Red Hat 7.4"
"f710232a787ee0287839f90032e4af0d","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWGES1PRO02","postfix","2.10.1","2017-02-28 00:00:00","","10.119.249.184","FA:16:3E:CE:2B:5E","Linux Red Hat 7.4"
"5a99f99c3aed39d2eff356fa9f3c854b","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWGES1PRO13","python","2.7.5","2020-01-01 00:00:00","","10.119.249.191","FA:16:3E:F4:9E:B3","Linux Red Hat 7.4"
"5a99f99c3aed39d2eff356fa9f3c854b","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWGES1PRO13","postfix","2.10.1","2017-02-28 00:00:00","","10.119.249.191","FA:16:3E:F4:9E:B3","Linux Red Hat 7.4"
"014b3248a788eaa8eae88c82ce20c741","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWGES1PRO08","python","2.7.5","2020-01-01 00:00:00","","10.119.249.30","FA:16:3E:9E:41:4C","Linux Red Hat 7.4"
"014b3248a788eaa8eae88c82ce20c741","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWGES1PRO08","postfix","2.10.1","2017-02-28 00:00:00","","10.119.249.30","FA:16:3E:9E:41:4C","Linux Red Hat 7.4"
"cf16d86eebf5c114b3d164395a373b01","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWOTA1RFM02","log4j","1.2.17","2015-10-15 00:00:00","","192.168.32.132","FA:16:3E:5D:65:F7","Linux Red Hat 7.9"
"cf16d86eebf5c114b3d164395a373b01","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWOTA1RFM02","python","2.7.5","2020-01-01 00:00:00","","192.168.32.132","FA:16:3E:5D:65:F7","Linux Red Hat 7.9"
"cf16d86eebf5c114b3d164395a373b01","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWOTA1RFM02","postfix","2.10.1","2017-02-28 00:00:00","","192.168.32.132","FA:16:3E:5D:65:F7","Linux Red Hat 7.9"
"cf16d86eebf5c114b3d164395a373b01","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWOTA1RFM02","python3","3.6.8","2021-12-23 00:00:00","2018-12-24 00:00:00","192.168.32.132","FA:16:3E:5D:65:F7","Linux Red Hat 7.9"
"cf16d86eebf5c114b3d164395a373b01","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWOTA1RFM02","qt","4.8.7","2015-12-31 00:00:00","","192.168.32.132","FA:16:3E:5D:65:F7","Linux Red Hat 7.9"
"cf16d86eebf5c114b3d164395a373b01","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWOTA1RFM02","mariadb","5.5.68","2020-04-11 00:00:00","","192.168.32.132","FA:16:3E:5D:65:F7","Linux Red Hat 7.9"
"cf16d86eebf5c114b3d164395a373b01","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWOTA1RFM02","tomcat","7.0.76","2021-03-31 00:00:00","","192.168.32.132","FA:16:3E:5D:65:F7","Linux Red Hat 7.9"
"cf16d86eebf5c114b3d164395a373b01","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWOTA1RFM02","firefox","102.13.0","2023-09-26 00:00:00","","192.168.32.132","FA:16:3E:5D:65:F7","Linux Red Hat 7.9"
"c6570c7ff19b2e3b2a28d5f2db814fe3","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWGES1QA1","python","2.7.5","2020-01-01 00:00:00","","10.119.249.211","FA:16:3E:98:E2:87","Linux Red Hat 7.4"
"c6570c7ff19b2e3b2a28d5f2db814fe3","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWGES1QA1","postfix","2.10.1","2017-02-28 00:00:00","","10.119.249.211","FA:16:3E:98:E2:87","Linux Red Hat 7.4"
"f48ceb93a6c934e03e0e211fc418cf29","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWOTA1LPM05","log4j","1.2.17","2015-10-15 00:00:00","","192.168.32.142","FA:16:3E:25:BE:24","Linux Red Hat 7.9"
"f48ceb93a6c934e03e0e211fc418cf29","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWOTA1LPM05","python","2.7.5","2020-01-01 00:00:00","","192.168.32.142","FA:16:3E:25:BE:24","Linux Red Hat 7.9"
"f48ceb93a6c934e03e0e211fc418cf29","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWOTA1LPM05","postfix","2.10.1","2017-02-28 00:00:00","","192.168.32.142","FA:16:3E:25:BE:24","Linux Red Hat 7.9"
"f48ceb93a6c934e03e0e211fc418cf29","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWOTA1LPM05","python3","3.6.8","2021-12-23 00:00:00","2018-12-24 00:00:00","192.168.32.142","FA:16:3E:25:BE:24","Linux Red Hat 7.9"
"f48ceb93a6c934e03e0e211fc418cf29","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWOTA1LPM05","qt","4.8.7","2015-12-31 00:00:00","","192.168.32.142","FA:16:3E:25:BE:24","Linux Red Hat 7.9"
"f48ceb93a6c934e03e0e211fc418cf29","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWOTA1LPM05","mariadb","5.5.68","2020-04-11 00:00:00","","192.168.32.142","FA:16:3E:25:BE:24","Linux Red Hat 7.9"
"f48ceb93a6c934e03e0e211fc418cf29","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWOTA1LPM05","tomcat","7.0.76","2021-03-31 00:00:00","","192.168.32.142","FA:16:3E:25:BE:24","Linux Red Hat 7.9"
"f48ceb93a6c934e03e0e211fc418cf29","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWOTA1LPM05","firefox","102.13.0","2023-09-26 00:00:00","","192.168.32.142","FA:16:3E:25:BE:24","Linux Red Hat 7.9"
"a848c4acdf37096a7c8b781117fd476a","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWOTA1WAF01","log4j","1.2.17","2015-10-15 00:00:00","","192.168.32.125","FA:16:3E:AB:61:B8","Linux Red Hat 7.9"
"a848c4acdf37096a7c8b781117fd476a","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWOTA1WAF01","nginx","1.14.0","2019-04-23 00:00:00","","192.168.32.125","FA:16:3E:AB:61:B8","Linux Red Hat 7.9"
"a848c4acdf37096a7c8b781117fd476a","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWOTA1WAF01","python","2.7.5","2020-01-01 00:00:00","","192.168.32.125","FA:16:3E:AB:61:B8","Linux Red Hat 7.9"
"a848c4acdf37096a7c8b781117fd476a","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWOTA1WAF01","postfix","2.10.1","2017-02-28 00:00:00","","192.168.32.125","FA:16:3E:AB:61:B8","Linux Red Hat 7.9"
"a848c4acdf37096a7c8b781117fd476a","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWOTA1WAF01","python3","3.6.8","2021-12-23 00:00:00","2018-12-24 00:00:00","192.168.32.125","FA:16:3E:AB:61:B8","Linux Red Hat 7.9"
"a848c4acdf37096a7c8b781117fd476a","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWOTA1WAF01","qt","4.8.7","2015-12-31 00:00:00","","192.168.32.125","FA:16:3E:AB:61:B8","Linux Red Hat 7.9"
"a848c4acdf37096a7c8b781117fd476a","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWOTA1WAF01","mariadb","5.5.68","2020-04-11 00:00:00","","192.168.32.125","FA:16:3E:AB:61:B8","Linux Red Hat 7.9"
"a848c4acdf37096a7c8b781117fd476a","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWOTA1WAF01","tomcat","7.0.76","2021-03-31 00:00:00","","192.168.32.125","FA:16:3E:AB:61:B8","Linux Red Hat 7.9"
"a848c4acdf37096a7c8b781117fd476a","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWOTA1WAF01","firefox","102.14.0","2023-09-26 00:00:00","","192.168.32.125","FA:16:3E:AB:61:B8","Linux Red Hat 7.9"
"f45b147b1b64825b6b237776541a2b68","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVVM130","python","2.7.5","2020-01-01 00:00:00","","10.119.154.163
136.1.1.236
192.168.31.42
192.168.33.42","00:50:56:B5:0D:47
00:50:56:B5:16:8C
00:50:56:B5:21:51
00:50:56:B5:4B:7C","Linux Red Hat 7.2"
"f45b147b1b64825b6b237776541a2b68","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVVM130","postfix","2.10.1","2017-02-28 00:00:00","","10.119.154.163
136.1.1.236
192.168.31.42
192.168.33.42","00:50:56:B5:0D:47
00:50:56:B5:16:8C
00:50:56:B5:21:51
00:50:56:B5:4B:7C","Linux Red Hat 7.2"
"447e6adca6c5dcbae421d9ccae1e25e1","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWMWASPAP001","python","2.7.5","2020-01-01 00:00:00","","10.119.79.120","00:50:56:86:FB:FC","Linux Red Hat 7.7"
"447e6adca6c5dcbae421d9ccae1e25e1","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWMWASPAP001","postfix","2.10.1","2017-02-28 00:00:00","","10.119.79.120","00:50:56:86:FB:FC","Linux Red Hat 7.7"
"7fe44ecfe202b0e321ce95418bd96ae9","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","SFSRMP03","postfix","2.6.6","2013-02-11 00:00:00","","10.191.148.168","00:50:56:99:24:3B","Linux Red Hat 6.6"
"7fe44ecfe202b0e321ce95418bd96ae9","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","SFSRMP03","python","2.6.6","2013-10-29 00:00:00","","10.191.148.168","00:50:56:99:24:3B","Linux Red Hat 6.6"
"2026ee333772e2f293461cb498c46605","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","SFDYNP06","postfix","2.6.6","2013-02-11 00:00:00","","10.191.143.197","00:50:56:99:3E:5C","Linux Red Hat 6.2"
"2026ee333772e2f293461cb498c46605","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","SFDYNP06","python","2.6.6","2013-10-29 00:00:00","","10.191.143.197","00:50:56:99:3E:5C","Linux Red Hat 6.2"
"406400a9d12f5db5ce2a8a50a9c2e066","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWGES1PRO03","python","2.7.5","2020-01-01 00:00:00","","10.119.249.185","FA:16:3E:BC:21:09","Linux Red Hat 7.4"
"406400a9d12f5db5ce2a8a50a9c2e066","cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWGES1PRO03","postfix","2.10.1","2017-02-28 00:00:00","","10.119.249.185","FA:16:3E:BC:21:09","Linux Red Hat 7.4"
"f18b542e5633cdc07c24dc44534d1b15","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVHPCSSRPAP01","openssl","1.0.2","2019-12-31 00:00:00","","10.191.211.83","00:50:56:86:8E:EA","Linux Red Hat 7.9"
"f18b542e5633cdc07c24dc44534d1b15","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVHPCSSRPAP01","python","2.7.5","2020-01-01 00:00:00","","10.191.211.83","00:50:56:86:8E:EA","Linux Red Hat 7.9"
"f18b542e5633cdc07c24dc44534d1b15","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVHPCSSRPAP01","postfix","2.10.1","2017-02-28 00:00:00","","10.191.211.83","00:50:56:86:8E:EA","Linux Red Hat 7.9"
"f18b542e5633cdc07c24dc44534d1b15","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVHPCSSRPAP01","nodejs","10.19.0","2021-04-30 00:00:00","2020-05-19 00:00:00","10.191.211.83","00:50:56:86:8E:EA","Linux Red Hat 7.9"
"f18b542e5633cdc07c24dc44534d1b15","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVHPCSSRPAP01","python3","3.6.8","2021-12-23 00:00:00","2018-12-24 00:00:00","10.191.211.83","00:50:56:86:8E:EA","Linux Red Hat 7.9"
"afd119d4847b56418f23d48da0f2c253","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","SFV2DPAP01","postfix","2.6.6","2013-02-11 00:00:00","","10.191.143.201","00:50:56:9E:7C:2B","Linux Red Hat 6.8"
"afd119d4847b56418f23d48da0f2c253","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","SFV2DPAP01","python","2.6.6","2013-10-29 00:00:00","","10.191.143.201","00:50:56:9E:7C:2B","Linux Red Hat 6.8"
"a132795b0bfc4cc8a9e0a1033262edac","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHWCODRPBD02","python","2.7.5","2020-01-01 00:00:00","","10.119.79.214","00:50:56:86:E8:12","Linux Red Hat 7.7"
"a132795b0bfc4cc8a9e0a1033262edac","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHWCODRPBD02","postfix","2.10.1","2017-02-28 00:00:00","","10.119.79.214","00:50:56:86:E8:12","Linux Red Hat 7.7"
"9e701377cf7dc478f92ad7d6521a305b","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHPINEQPDB001","python","2.7.5","2020-01-01 00:00:00","","10.191.33.115","00:50:56:86:9D:5E","Linux Red Hat 7.6"
"9e701377cf7dc478f92ad7d6521a305b","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHPINEQPDB001","postfix","2.10.1","2017-02-28 00:00:00","","10.191.33.115","00:50:56:86:9D:5E","Linux Red Hat 7.6"
"e50efc1a33b565355955ed4f94ddc981","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
esx_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHWIAPRPAP02","nginx","1.16.1","2020-04-20 00:00:00","","176.4.3.75","00:50:56:86:2E:06","Linux Red Hat 7.8"
"e50efc1a33b565355955ed4f94ddc981","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
esx_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHWIAPRPAP02","python","2.7.5","2020-01-01 00:00:00","","176.4.3.75","00:50:56:86:2E:06","Linux Red Hat 7.8"
"e50efc1a33b565355955ed4f94ddc981","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
esx_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHVHWIAPRPAP02","postfix","2.10.1","2017-02-28 00:00:00","","176.4.3.75","00:50:56:86:2E:06","Linux Red Hat 7.8"
"b84e08ce5bb99c3018bb0f27b43b5f5d","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
esx_adapter
esx_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWRIO1APP04","python","2.7.5","2020-01-01 00:00:00","","192.168.32.24","FA:16:3E:10:8B:F5","Linux Red Hat 7.4"
"b84e08ce5bb99c3018bb0f27b43b5f5d","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
esx_adapter
esx_adapter
paloalto_xdr_adapter
prometheus_adapter
redhat_satellite_adapter","ITHHWRIO1APP04","postfix","2.10.1","2017-02-28 00:00:00","","192.168.32.24","FA:16:3E:10:8B:F5","Linux Red Hat 7.4"
"7ab4d729ae5010d4812a7a5e06a21126","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVHPWAXRPAP18","python","2.7.5","2020-01-01 00:00:00","","10.191.211.151","00:50:56:86:C0:2B","Linux Red Hat 7.9"
"7ab4d729ae5010d4812a7a5e06a21126","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVHPWAXRPAP18","postfix","2.10.1","2017-02-28 00:00:00","","10.191.211.151","00:50:56:86:C0:2B","Linux Red Hat 7.9"
"2d9bf35af1cdee8f268ffefae5b77bdf","cisco_apic_adapter
cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWREM1PAR02","python","2.7.5","2020-01-01 00:00:00","","100.127.4.74","00:50:56:86:83:44","Linux Red Hat 7.6"
"2d9bf35af1cdee8f268ffefae5b77bdf","cisco_apic_adapter
cisco_apic_adapter
esx_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHHWREM1PAR02","postfix","2.10.1","2017-02-28 00:00:00","","100.127.4.74","00:50:56:86:83:44","Linux Red Hat 7.6"
"c971f61b425a5284050e7df85dba83e2","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVHPSIPRPAP09","python","2.7.5","2020-01-01 00:00:00","","10.191.211.15","00:50:56:86:38:71","Linux Red Hat 7.6"
"c971f61b425a5284050e7df85dba83e2","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVHPSIPRPAP09","postfix","2.10.1","2017-02-28 00:00:00","","10.191.211.15","00:50:56:86:38:71","Linux Red Hat 7.6"
"8ab42c7c1dd49619bfcd5fe3180a0a1f","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter
tenable_security_center_adapter
tenable_security_center_adapter","ITHFHPMEDIRAP02","python2","2.7.18","2020-01-01 00:00:00","","10.59.201.159","80:30:E0:20:BF:D8","Linux Red Hat 8.8"
"8ab42c7c1dd49619bfcd5fe3180a0a1f","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter
tenable_security_center_adapter
tenable_security_center_adapter","ITHFHPMEDIRAP02","python2","2.7.18.13.module+el8.8.0+19042+06909d2c.1","2020-01-01 00:00:00","","10.59.201.159","80:30:E0:20:BF:D8","Linux Red Hat 8.8"
"8ab42c7c1dd49619bfcd5fe3180a0a1f","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter
tenable_security_center_adapter
tenable_security_center_adapter","ITHFHPMEDIRAP02","python36","3.6.8","2021-12-23 00:00:00","2018-12-24 00:00:00","10.59.201.159","80:30:E0:20:BF:D8","Linux Red Hat 8.8"
"8ab42c7c1dd49619bfcd5fe3180a0a1f","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter
tenable_security_center_adapter
tenable_security_center_adapter","ITHFHPMEDIRAP02","python36","3.6.8.38.module+el8.5.0+12207+5c5719bc","2021-12-23 00:00:00","2018-12-24 00:00:00","10.59.201.159","80:30:E0:20:BF:D8","Linux Red Hat 8.8"
"8ab42c7c1dd49619bfcd5fe3180a0a1f","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter
tenable_security_center_adapter
tenable_security_center_adapter","ITHFHPMEDIRAP02","python38","3.8.16","2024-10-31 00:00:00","2021-05-03 00:00:00","10.59.201.159","80:30:E0:20:BF:D8","Linux Red Hat 8.8"
"8ab42c7c1dd49619bfcd5fe3180a0a1f","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter
tenable_security_center_adapter
tenable_security_center_adapter","ITHFHPMEDIRAP02","python38","3.8.16.1.module+el8.8.0+18967+20d359ae.1","2024-10-31 00:00:00","2021-05-03 00:00:00","10.59.201.159","80:30:E0:20:BF:D8","Linux Red Hat 8.8"
"8ab42c7c1dd49619bfcd5fe3180a0a1f","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter
tenable_security_center_adapter
tenable_security_center_adapter","ITHFHPMEDIRAP02","perl","5.26.3","2020-05-30 00:00:00","2019-05-22 00:00:00","10.59.201.159","80:30:E0:20:BF:D8","Linux Red Hat 8.8"
"8ab42c7c1dd49619bfcd5fe3180a0a1f","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter
tenable_security_center_adapter
tenable_security_center_adapter","ITHFHPMEDIRAP02","perl","5.26.3.422.el8","2020-05-30 00:00:00","2019-05-22 00:00:00","10.59.201.159","80:30:E0:20:BF:D8","Linux Red Hat 8.8"
"8ab42c7c1dd49619bfcd5fe3180a0a1f","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter
tenable_security_center_adapter
tenable_security_center_adapter","ITHFHPMEDIRAP02","firefox","102.12.0","2023-09-26 00:00:00","","10.59.201.159","80:30:E0:20:BF:D8","Linux Red Hat 8.8"
"8ab42c7c1dd49619bfcd5fe3180a0a1f","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter
tenable_security_center_adapter
tenable_security_center_adapter","ITHFHPMEDIRAP02","firefox","102.12.0.1.el8.8","2023-09-26 00:00:00","","10.59.201.159","80:30:E0:20:BF:D8","Linux Red Hat 8.8"
"e17d4a75f3f8141b55b9675a26d3416d","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVHWSMSRPAP12","python","2.7.5","2020-01-01 00:00:00","","10.119.17.133
10.119.18.133
10.119.79.237
176.4.3.18","00:50:56:86:20:34
00:50:56:86:79:33
00:50:56:86:9F:F6
00:50:56:86:AF:35","Linux Red Hat 7.7"
"e17d4a75f3f8141b55b9675a26d3416d","cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVHWSMSRPAP12","postfix","2.10.1","2017-02-28 00:00:00","","10.119.17.133
10.119.18.133
10.119.79.237
176.4.3.18","00:50:56:86:20:34
00:50:56:86:79:33
00:50:56:86:9F:F6
00:50:56:86:AF:35","Linux Red Hat 7.7"
"4845f60a829ce026cc19b4c02784a26a","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVHPSIPRPAP06","python","2.7.5","2020-01-01 00:00:00","","10.191.211.12","00:50:56:86:10:7D","Linux Red Hat 7.6"
"4845f60a829ce026cc19b4c02784a26a","cisco_apic_adapter
esx_adapter
nagios_xi_adapter
paloalto_xdr_adapter
redhat_satellite_adapter","ITHVHPSIPRPAP06","postfix","2.10.1","2017-02-28 00:00:00","","10.191.211.12","00:50:56:86:10:7D","Linux Red Hat 7.6"
